record_id,source_pdf,source_page,topic_guess,image_index,image_xref,image_filename,image_path,image_width,image_height,image_rect,image_area,page_text,question_prompt
188,korszovet_kepek.pdf,97,CHOLANGIOHEPATITIS,2,630,page_097_img_02.jpg,data/imported/korszovet_kepek/images/page_097_img_02.jpg,945,498,"70.8,356.1,524.5,595.2",108478.4,Komoly epeér-proliferáció:,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
189,korszovet_kepek.pdf,98,CHOLANGIOHEPATITIS,1,633,page_098_img_01.jpg,data/imported/korszovet_kepek/images/page_098_img_01.jpg,903,581,"70.8,87.8,504.1,366.6",120799.7,sarjadzó ksz kollagén rostjait: AZAN Gömöri: retikuláris rostok feketék,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
190,korszovet_kepek.pdf,98,CHOLANGIOHEPATITIS,2,635,page_098_img_02.jpg,data/imported/korszovet_kepek/images/page_098_img_02.jpg,945,599,"70.8,402.1,524.5,689.8",130500.7,sarjadzó ksz kollagén rostjait: AZAN Gömöri: retikuláris rostok feketék,"Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
191,korszovet_kepek.pdf,99,CHOLANGIOHEPATITIS,1,638,page_099_img_01.jpg,data/imported/korszovet_kepek/images/page_099_img_01.jpg,945,621,"70.8,104.8,524.5,403.1",135308.9,"Paratuberkulosis. M avium ssp paratuberculosis, min 1,5 év lappangás, 2 hónap alatt fertőződnek a borjak, utána kb immunisak. Főleg kérődzőben elhúzódó vízszerű hasmenés, fokozatos elsenyvülés Megvastagodó ileocoecalis regio, prox colon, caecum durva megvastagodása, mesenth nyirokerek és nyirokcsomók","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
192,korszovet_kepek.pdf,99,CHOLANGIOHEPATITIS,2,640,page_099_img_02.jpg,data/imported/korszovet_kepek/images/page_099_img_02.jpg,782,510,"70.8,480.5,446.1,725.3",91865.9,"Paratuberkulosis. M avium ssp paratuberculosis, min 1,5 év lappangás, 2 hónap alatt fertőződnek a borjak, utána kb immunisak. Főleg kérődzőben elhúzódó vízszerű hasmenés, fokozatos elsenyvülés Megvastagodó ileocoecalis regio, prox colon, caecum durva megvastagodása, mesenth nyirokerek és nyirokcsomók","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
193,korszovet_kepek.pdf,100,CHOLANGIOHEPATITIS,1,643,page_100_img_01.jpg,data/imported/korszovet_kepek/images/page_100_img_01.jpg,945,573,"70.8,87.8,524.5,362.7",124672.0,"Felvágva agytekervényszerű megvastagodás. Ez egy proliferatív enteritis Kifekélyesedhet, elhalhat","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
194,korszovet_kepek.pdf,100,CHOLANGIOHEPATITIS,2,645,page_100_img_02.jpg,data/imported/korszovet_kepek/images/page_100_img_02.jpg,945,402,"70.8,389.9,524.5,582.9",87544.8,"Felvágva agytekervényszerű megvastagodás. Ez egy proliferatív enteritis Kifekélyesedhet, elhalhat","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
195,korszovet_kepek.pdf,101,CHOLANGIOHEPATITIS,1,648,page_101_img_01.jpg,data/imported/korszovet_kepek/images/page_101_img_01.jpg,945,606,"70.8,87.8,524.5,378.5",131861.5,"Mucosa, submucosa gyull sejtekkel masszívan be van szűrve. Ziehl-Neelsen: sejtek tele ZN+ baktériummal","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
196,korszovet_kepek.pdf,101,CHOLANGIOHEPATITIS,2,650,page_101_img_02.jpg,data/imported/korszovet_kepek/images/page_101_img_02.jpg,945,693,"70.8,406.1,524.5,738.8",150935.4,"Mucosa, submucosa gyull sejtekkel masszívan be van szűrve. Ziehl-Neelsen: sejtek tele ZN+ baktériummal","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
197,korszovet_kepek.pdf,102,CHOLANGIOHEPATITIS,1,654,page_102_img_01.jpg,data/imported/korszovet_kepek/images/page_102_img_01.jpg,860,407,"70.8,87.8,483.9,283.1",80658.9,"ZN még: Granulomatosus de diffúz jellegű gyulladás, ahol a makrofágok, hisztiociták beborítanak mindent, bennük a kórokozók: LEPROMATOSUS gyull. (ellentéte a tuberculoid, amikor jól körülírt granulomák. )","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
198,korszovet_kepek.pdf,102,CHOLANGIOHEPATITIS,2,656,page_102_img_02.jpg,data/imported/korszovet_kepek/images/page_102_img_02.jpg,758,489,"70.8,352.3,434.8,586.8",85351.0,"ZN még: Granulomatosus de diffúz jellegű gyulladás, ahol a makrofágok, hisztiociták beborítanak mindent, bennük a kórokozók: LEPROMATOSUS gyull. (ellentéte a tuberculoid, amikor jól körülírt granulomák. )","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
199,korszovet_kepek.pdf,102,CHOLANGIOHEPATITIS,3,658,page_102_img_03.jpg,data/imported/korszovet_kepek/images/page_102_img_03.jpg,945,348,"70.8,597.2,524.5,764.3",75796.6,"ZN még: Granulomatosus de diffúz jellegű gyulladás, ahol a makrofágok, hisztiociták beborítanak mindent, bennük a kórokozók: LEPROMATOSUS gyull. (ellentéte a tuberculoid, amikor jól körülírt granulomák. )","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
200,korszovet_kepek.pdf,103,PARVO,1,661,page_103_img_01.jpg,data/imported/korszovet_kepek/images/page_103_img_01.jpg,945,538,"70.8,137.7,524.5,396.0",117164.9,"PARVO CPV-2 canine parvovirus-2 vagy canine protoparvovirus 1, elhalásos-vérzéses bélgyulladás, enteritis, vérzések a serosán. Egyenetlen, matt nyh, az elhalások miatt. Limfoid depléció, nyirokképletek kiürülése","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
201,korszovet_kepek.pdf,103,PARVO,2,663,page_103_img_02.jpg,data/imported/korszovet_kepek/images/page_103_img_02.jpg,945,427,"70.8,423.3,524.5,628.4",93010.7,"PARVO CPV-2 canine parvovirus-2 vagy canine protoparvovirus 1, elhalásos-vérzéses bélgyulladás, enteritis, vérzések a serosán. Egyenetlen, matt nyh, az elhalások miatt. Limfoid depléció, nyirokképletek kiürülése","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
202,korszovet_kepek.pdf,104,PARVO,1,666,page_104_img_01.jpg,data/imported/korszovet_kepek/images/page_104_img_01.jpg,945,698,"70.8,70.8,524.5,405.7",151888.0,"Érintett: vörös csontvelő hematopoietikus, proliferálósó limfoid sejtek, Liebrkühn-kriptákban proliferálódó őssejtek. Idővel a teljes bélboholy lemeztelenedik, mert a differenciált sejtek pótlása válik lehetetlenné. Nem a differenciált, funkcionális sejt sérül: innen a pár nap késés.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
203,korszovet_kepek.pdf,105,PARVO,1,669,page_105_img_01.jpg,data/imported/korszovet_kepek/images/page_105_img_01.jpg,945,615,"70.8,87.8,524.5,383.1",133925.4,"Struktúsa nincs, szövettörmelék, gyull sejtek, vér Viszonylag ép kripták még:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
204,korszovet_kepek.pdf,105,PARVO,2,671,page_105_img_02.jpg,data/imported/korszovet_kepek/images/page_105_img_02.jpg,945,612,"70.8,418.6,524.5,712.4",133267.7,"Struktúsa nincs, szövettörmelék, gyull sejtek, vér Viszonylag ép kripták még:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
205,korszovet_kepek.pdf,106,PARVO,1,677,page_106_img_01.jpg,data/imported/korszovet_kepek/images/page_106_img_01.jpg,945,632,"70.8,70.8,524.5,374.1",137554.2,"Kriptatörmelék: hámsejtek epusztulnak, leválnak. Környező lamina propriában limfoplazmmocitás gyull sejtes beszűrődés","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
206,korszovet_kepek.pdf,106,PARVO,2,679,page_106_img_02.jpg,data/imported/korszovet_kepek/images/page_106_img_02.jpg,945,638,"70.8,447.3,524.5,753.4",138824.3,"Kriptatörmelék: hámsejtek epusztulnak, leválnak. Környező lamina propriában limfoplazmmocitás gyull sejtes beszűrődés","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
207,korszovet_kepek.pdf,107,PARVO,1,682,page_107_img_01.jpg,data/imported/korszovet_kepek/images/page_107_img_01.jpg,945,613,"70.8,146.7,524.5,440.9",133426.4,"Bármilyen hámleválásnál fontos h az alaphártya ép maradjon, különben nem lesz hámregeneráció, csak reparáció. A környező ép sejtek igyekeznek befedni, megvédeni az alaphártyát, ezért ellaposodnak. Ellapul a hámbélés.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
208,korszovet_kepek.pdf,108,PARVO,1,685,page_108_img_01.jpg,data/imported/korszovet_kepek/images/page_108_img_01.jpg,945,623,"70.8,87.8,524.5,387.0",135717.1,"Regeneráció: szapora osztódás: kicsit polaritásukat vesztett, zsúfolt sejtek a cryptákban Limfoid depléció: kiürült Peyer","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
209,korszovet_kepek.pdf,108,PARVO,2,687,page_108_img_02.jpg,data/imported/korszovet_kepek/images/page_108_img_02.jpg,945,627,"70.8,414.3,524.5,715.2",136488.2,"Regeneráció: szapora osztódás: kicsit polaritásukat vesztett, zsúfolt sejtek a cryptákban Limfoid depléció: kiürült Peyer","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
210,korszovet_kepek.pdf,109,GLASSER BETEGSÉG,1,690,page_109_img_01.jpg,data/imported/korszovet_kepek/images/page_109_img_01.jpg,945,630,"70.8,91.8,524.5,394.2",137168.6,"És a nyiroktüszőkben alig van sötétkék sejtmag: megfogyatkozott, maradnak a follikuláris dendritikus sejtek, a limfociták elmennek onnan. GLASSER BETEGSÉG- heveny leptomeningitis porcine poliserositis szindróma: okozhatja Glasser, Ecoli szeptikaemia, Mycoplasma hyorhinis, heveny Salmonellosis Glasser: Lágyagyburkok gyulladása, ízületgyull, pericard.-periton.-pleura fibrines, fibrines- gennyes gyulladása.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
211,korszovet_kepek.pdf,110,GLASSER BETEGSÉG,1,693,page_110_img_01.jpg,data/imported/korszovet_kepek/images/page_110_img_01.jpg,945,530,"70.8,87.8,524.5,342.2",115373.2,"Makroszkóposan is látszik milyen vastag a lágyagyburok: kitágult vérerek, aktív hyperaemia, körülötte gyulladásos sejtes beszűrődés, mely lassan ráterjed a neuropilre. Thrombosis és rengeteg neutrofil grcy:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
212,korszovet_kepek.pdf,110,GLASSER BETEGSÉG,2,695,page_110_img_02.jpg,data/imported/korszovet_kepek/images/page_110_img_02.jpg,945,494,"70.8,387.1,524.5,624.1",107525.9,"Makroszkóposan is látszik milyen vastag a lágyagyburok: kitágult vérerek, aktív hyperaemia, körülötte gyulladásos sejtes beszűrődés, mely lassan ráterjed a neuropilre. Thrombosis és rengeteg neutrofil grcy:","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
213,korszovet_kepek.pdf,111,LISTERIA MONOCYTOGENES OKOZTA ENCEPHALITIS,1,698,page_111_img_01.jpg,data/imported/korszovet_kepek/images/page_111_img_01.jpg,945,494,"70.8,87.8,524.5,325.0",107593.9,"Még közelebbről: rózsaszínes amorf kicsapódott anyag a gyull sejtek mellett a kivált fibrin: LISTERIA MONOCYTOGENES OKOZTA ENCEPHALITIS, kecske nagyon jellegzetes betegség: nem megfelelően tárolt szilázs, ha nem elég savas a pH és kontaminálódik talajjal, akkor felszap a Listeria. 5. agyideg retrograd axonalis transzporttal fel az agyba. Opaqe-abb lágyagyburok, erezetes belövelltség. Makroszkóposan kevés látszik. Az agyideg magja a nyúltagyban van, ezt érinti leginkább a gyulladás de akár a gerincvelő felé is továbbterjedhet.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
214,korszovet_kepek.pdf,111,LISTERIA MONOCYTOGENES OKOZTA ENCEPHALITIS,2,700,page_111_img_02.jpg,data/imported/korszovet_kepek/images/page_111_img_02.jpg,913,620,"70.8,423.2,509.2,720.6",130377.2,"Még közelebbről: rózsaszínes amorf kicsapódott anyag a gyull sejtek mellett a kivált fibrin: LISTERIA MONOCYTOGENES OKOZTA ENCEPHALITIS, kecske nagyon jellegzetes betegség: nem megfelelően tárolt szilázs, ha nem elég savas a pH és kontaminálódik talajjal, akkor felszap a Listeria. 5. agyideg retrograd axonalis transzporttal fel az agyba. Opaqe-abb lágyagyburok, erezetes belövelltség. Makroszkóposan kevés látszik. Az agyideg magja a nyúltagyban van, ezt érinti leginkább a gyulladás de akár a gerincvelő felé is továbbterjedhet.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
215,korszovet_kepek.pdf,112,LISTERIA MONOCYTOGENES OKOZTA ENCEPHALITIS,1,703,page_112_img_01.jpg,data/imported/korszovet_kepek/images/page_112_img_01.jpg,879,426,"70.8,121.8,492.8,326.2",86284.7,"2 dolog kell egyszerre, egyidejűleg: a híd és nyúltagy területére korlátozodva: 1. mikrotályogok, neutrofil grcy gyull elhalásos ellágyult gócok a neuropilben+ 2.perivascularis (wirchow-térben) mononuklearis gyulladásos sejtek.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
216,korszovet_kepek.pdf,112,LISTERIA MONOCYTOGENES OKOZTA ENCEPHALITIS,2,705,page_112_img_02.jpg,data/imported/korszovet_kepek/images/page_112_img_02.jpg,876,447,"70.8,328.6,491.4,543.3",90300.7,"2 dolog kell egyszerre, egyidejűleg: a híd és nyúltagy területére korlátozodva: 1. mikrotályogok, neutrofil grcy gyull elhalásos ellágyult gócok a neuropilben+ 2.perivascularis (wirchow-térben) mononuklearis gyulladásos sejtek.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
217,korszovet_kepek.pdf,112,LISTERIA MONOCYTOGENES OKOZTA ENCEPHALITIS,3,707,page_112_img_03.jpg,data/imported/korszovet_kepek/images/page_112_img_03.jpg,871,452,"70.8,545.6,488.8,762.6",90720.4,"2 dolog kell egyszerre, egyidejűleg: a híd és nyúltagy területére korlátozodva: 1. mikrotályogok, neutrofil grcy gyull elhalásos ellágyult gócok a neuropilben+ 2.perivascularis (wirchow-térben) mononuklearis gyulladásos sejtek.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
218,korszovet_kepek.pdf,113,NYUGAT,1,714,page_113_img_01.jpg,data/imported/korszovet_kepek/images/page_113_img_01.jpg,945,476,"70.8,87.8,524.5,316.5",103738.3,"Mikrotályog: viszonylag körülírt neutrofiles infiltráció NYUGAT-NÍLUSI LÁZ, a LOVAK VÍRUSENCEPHALITISE szúnyog közvetíti, Av, eq, ho. Madárban rendes viraemia, a ló vakvágány, bennük nem lesz viraemia, hanem a KIR fertőzése jelentkezik. Klasszikus vírusos ecephalitis: 1.Mononuklearis perivascularis beszűrődés 2.Neuronofágia 3.Gliás gócok megléte 1. limfo-hisztoicitás mononukleáris gyulladásos sejtes beszűrődés","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
219,korszovet_kepek.pdf,113,NYUGAT,2,716,page_113_img_02.jpg,data/imported/korszovet_kepek/images/page_113_img_02.jpg,945,479,"70.8,473.6,524.5,703.8",104396.0,"Mikrotályog: viszonylag körülírt neutrofiles infiltráció NYUGAT-NÍLUSI LÁZ, a LOVAK VÍRUSENCEPHALITISE szúnyog közvetíti, Av, eq, ho. Madárban rendes viraemia, a ló vakvágány, bennük nem lesz viraemia, hanem a KIR fertőzése jelentkezik. Klasszikus vírusos ecephalitis: 1.Mononuklearis perivascularis beszűrődés 2.Neuronofágia 3.Gliás gócok megléte 1. limfo-hisztoicitás mononukleáris gyulladásos sejtes beszűrődés","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
220,korszovet_kepek.pdf,114,NYUGAT,1,719,page_114_img_01.jpg,data/imported/korszovet_kepek/images/page_114_img_01.jpg,945,469,"70.8,121.7,524.5,347.0",102196.1,"2.Neuronofágia: elpusztult neuron a virusszap miatt, el kell takarítani, 3.főleg ezért a proliferálódó mikrogliák felelősek és az asztrociták is, ezek összegyűlése az elpusztult neuron körül = Gliás gócok.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
221,korszovet_kepek.pdf,114,NYUGAT,2,721,page_114_img_02.jpg,data/imported/korszovet_kepek/images/page_114_img_02.jpg,945,488,"70.8,357.4,524.5,591.7",106278.5,"2.Neuronofágia: elpusztult neuron a virusszap miatt, el kell takarítani, 3.főleg ezért a proliferálódó mikrogliák felelősek és az asztrociták is, ezek összegyűlése az elpusztult neuron körül = Gliás gócok.","Nezd meg a kepet, majd azonositsd a korkepet vagy jellegzetes szovettani elvaltozast."
